date,WSPM,RAIN,DEWP,PRES,TEMP,O3,CO,NO2,SO2,PM10
2016-08-09 17:00:00,2.4,0.0,23.0,1001.9,31.4,186.0,1600.0,23.0,5.0,87.0
2016-08-09 18:00:00,2.3,0.0,22.8,1001.9,30.9,130.0,1100.0,22.0,2.0,53.0
2016-08-09 19:00:00,1.8,0.0,22.7,1002.3,30.3,102.0,800.0,24.0,2.0,47.0
2016-08-09 20:00:00,2.1,0.0,23.5,1002.8,29.6,89.0,700.0,26.0,2.0,48.0
2016-08-09 21:00:00,1.7,0.0,24.1,1003.3,29.2,87.0,800.0,28.0,2.0,49.0
2016-08-09 22:00:00,1.6,0.0,24.1,1003.4,28.8,79.0,900.0,35.0,2.0,55.0
2016-08-09 23:00:00,1.3,0.0,24.2,1003.5,28.6,76.0,900.0,34.0,2.0,53.0
2016-08-10 00:00:00,1.5,0.0,24.0,1003.4,28.4,72.0,900.0,38.0,2.0,68.0
2016-08-10 01:00:00,1.4,0.0,24.0,1003.2,28.2,65.0,900.0,34.0,2.0,69.0
2016-08-10 02:00:00,1.2,0.0,24.0,1003.0,28.0,47.0,900.0,40.0,2.0,83.0
2016-08-10 03:00:00,0.9,0.0,24.1,1002.8,27.2,40.0,900.0,37.0,2.0,82.0
2016-08-10 04:00:00,1.1,0.0,24.4,1002.8,26.7,34.0,1000.0,40.0,2.0,86.0
2016-08-10 05:00:00,1.3,0.0,24.5,1002.8,26.5,22.0,1100.0,52.0,2.0,96.0
2016-08-10 06:00:00,1.3,0.0,24.6,1003.2,26.6,17.0,1100.0,50.0,2.0,114.0
2016-08-10 07:00:00,1.1,0.0,24.6,1003.5,27.5,12.0,1300.0,58.0,2.0,112.0
2016-08-10 08:00:00,1.1,0.0,24.3,1003.8,28.5,38.0,1100.0,49.0,2.0,106.0
2016-08-10 09:00:00,2.4,0.0,23.8,1003.6,29.9,65.0,1100.0,37.0,2.0,102.0
2016-08-10 10:00:00,2.6,0.0,23.6,1003.5,30.9,94.0,1000.0,24.0,2.0,79.0
2016-08-10 11:00:00,3.1,0.0,23.0,1003.3,31.7,114.0,900.0,17.0,2.0,65.0
2016-08-10 12:00:00,2.4,0.0,23.4,1002.7,32.8,133.0,1000.0,18.0,2.0,79.0
2016-08-10 13:00:00,3.5,0.0,22.8,1002.3,33.4,144.0,1000.0,16.0,2.0,74.0
2016-08-10 14:00:00,3.4,0.0,23.8,1001.6,33.5,153.0,1100.0,15.0,2.0,80.0
2016-08-10 15:00:00,3.1,0.0,24.0,1001.2,33.4,165.0,1100.0,16.0,2.0,103.0
2016-08-10 16:00:00,2.9,0.0,23.9,1000.9,33.6,152.0,1000.0,16.0,2.0,97.0
2016-08-10 17:00:00,3.5,0.0,24.2,1000.8,33.3,144.0,1000.0,18.0,2.0,94.0
2016-08-10 18:00:00,3.5,0.0,24.1,1000.8,32.9,144.0,1000.0,21.0,2.0,112.0
2016-08-10 19:00:00,3.4,0.0,24.8,1001.3,32.5,131.0,1000.0,23.0,2.0,116.0
2016-08-10 20:00:00,3.2,0.0,24.9,1001.8,32.1,124.0,1000.0,24.0,2.0,112.0
2016-08-10 21:00:00,1.7,0.0,25.2,1002.1,31.8,104.0,1000.0,27.0,2.0,97.0
2016-08-10 22:00:00,2.6,0.0,25.3,1002.2,31.4,87.0,900.0,29.0,2.0,83.0
2016-08-10 23:00:00,2.3,0.0,25.4,1002.1,31.0,86.0,800.0,24.0,2.0,71.0
2016-08-11 00:00:00,2.6,0.0,25.1,1001.9,30.5,79.0,800.0,26.0,2.0,71.0
2016-08-11 01:00:00,2.3,0.0,24.7,1001.9,29.8,66.0,800.0,29.0,2.0,83.0
2016-08-11 02:00:00,1.5,0.0,24.7,1001.8,29.4,56.0,800.0,29.0,2.0,79.0
2016-08-11 03:00:00,2.0,0.0,24.9,1001.7,29.1,51.0,800.0,26.0,2.0,80.0
2016-08-11 04:00:00,1.9,0.0,25.0,1002.0,28.8,42.0,800.0,30.0,2.0,78.0
2016-08-11 05:00:00,1.8,0.0,25.2,1002.3,29.0,37.0,800.0,27.0,2.0,80.0
2016-08-11 06:00:00,1.0,0.0,25.2,1002.8,28.8,25.0,800.0,32.0,2.0,84.0
2016-08-11 07:00:00,2.0,0.0,25.3,1003.1,29.3,15.0,900.0,43.0,2.0,93.0
2016-08-11 08:00:00,1.7,0.0,25.5,1003.1,30.2,23.0,1000.0,40.0,2.0,98.0
2016-08-11 09:00:00,1.6,0.0,25.6,1003.1,31.3,38.0,1000.0,40.0,2.0,115.0
2016-08-11 10:00:00,1.0,0.0,26.4,1003.1,32.8,67.0,1100.0,32.0,2.0,115.0
2016-08-11 11:00:00,2.4,0.0,24.5,1002.7,33.9,100.0,1100.0,26.0,14.0,93.0
2016-08-11 12:00:00,2.0,0.0,25.4,1002.3,34.9,131.0,1100.0,19.0,14.0,77.0
2016-08-11 13:00:00,2.4,0.0,25.8,1001.9,35.0,150.0,1100.0,20.0,2.0,110.0
2016-08-11 14:00:00,3.1,0.0,25.5,1001.4,35.0,150.0,1200.0,18.0,2.0,90.0
2016-08-11 15:00:00,2.5,0.0,25.8,1001.0,35.3,161.0,1300.0,18.0,2.0,94.0
2016-08-11 16:00:00,2.5,0.0,25.6,1001.1,34.2,155.0,1400.0,20.0,2.0,117.0
2016-08-11 17:00:00,2.5,0.0,26.0,1001.3,33.8,155.0,1500.0,21.0,2.0,122.0
2016-08-11 18:00:00,2.2,0.0,25.9,1001.1,33.4,148.0,1200.0,20.0,2.0,95.0
2016-08-11 19:00:00,1.4,0.0,25.7,1001.3,33.2,130.0,1000.0,24.0,2.0,83.0
2016-08-11 20:00:00,1.6,0.0,25.8,1001.7,33.0,107.0,1000.0,30.0,2.0,131.0
2016-08-11 21:00:00,1.2,0.0,26.4,1001.7,32.6,61.0,1000.0,33.0,2.0,86.0
2016-08-11 22:00:00,1.8,0.0,26.6,1001.8,32.5,56.0,900.0,36.0,2.0,83.0
2016-08-11 23:00:00,1.6,0.0,26.4,1001.8,32.3,41.0,900.0,39.0,2.0,87.0
2016-08-12 00:00:00,1.4,0.0,26.5,1001.5,31.9,34.0,900.0,40.0,2.0,75.0
2016-08-12 01:00:00,1.3,0.0,26.2,1001.4,31.4,30.0,800.0,39.0,2.0,78.0
2016-08-12 02:00:00,1.1,0.0,26.3,1001.1,31.0,25.0,800.0,47.0,96.0,82.0
2016-08-12 03:00:00,2.0,0.0,26.4,1001.0,30.7,155.0,400.0,53.0,5.0,86.0
2016-08-12 04:00:00,1.8,0.0,26.5,1001.0,30.3,49.0,400.0,54.0,2.0,82.0
2016-08-12 05:00:00,0.9,0.0,26.8,1001.0,30.2,13.0,500.0,41.0,2.0,91.0
2016-08-12 06:00:00,1.3,0.0,27.0,1001.2,30.0,4.0,700.0,56.0,2.0,98.0
2016-08-12 07:00:00,2.0,0.0,27.0,1001.1,30.4,10.0,800.0,55.0,2.0,118.0
2016-08-12 08:00:00,2.2,0.0,26.9,1001.1,31.0,23.0,1000.0,52.0,2.0,127.0
2016-08-12 09:00:00,1.5,0.0,27.2,1001.3,32.2,39.0,800.0,51.0,2.0,136.0
2016-08-12 10:00:00,2.0,0.0,26.8,1001.0,33.0,67.0,700.0,42.0,2.0,123.0
2016-08-12 11:00:00,2.8,0.0,26.4,1000.5,33.4,86.0,700.0,37.0,6.0,103.0
2016-08-12 12:00:00,5.1,0.0,22.9,1000.3,29.7,91.0,700.0,29.0,6.0,77.0
2016-08-12 13:00:00,1.8,12.1,24.3,1001.8,25.7,80.0,700.0,28.0,6.0,55.0
2016-08-12 14:00:00,1.2,0.0,24.4,1001.2,26.9,43.0,700.0,41.0,2.0,29.0
2016-08-12 15:00:00,2.0,0.0,23.4,1001.3,27.4,43.0,600.0,34.0,2.0,20.0
2016-08-12 16:00:00,1.5,0.0,24.2,1000.4,27.8,43.0,600.0,34.0,2.0,19.0
2016-08-12 17:00:00,1.5,0.0,23.9,1000.2,28.8,53.0,600.0,34.0,2.0,19.0
2016-08-12 18:00:00,1.6,0.0,23.6,1000.9,28.5,44.0,600.0,30.0,2.0,28.0
2016-08-12 19:00:00,1.1,0.0,24.0,1000.8,28.2,33.0,600.0,32.0,2.0,27.0
2016-08-12 20:00:00,1.1,0.0,21.8,1001.7,27.8,32.0,600.0,36.0,2.0,26.0
2016-08-12 21:00:00,0.6,0.0,22.0,1002.1,27.3,28.0,600.0,35.0,2.0,22.0
2016-08-12 22:00:00,0.3,0.0,23.2,1001.7,26.5,15.0,600.0,41.0,2.0,29.0
2016-08-12 23:00:00,0.9,0.0,22.7,1001.4,26.0,2.0,900.0,67.0,2.0,65.0
2016-08-13 00:00:00,1.1,0.0,22.8,1001.3,25.9,2.0,1000.0,70.0,2.0,55.0
2016-08-13 01:00:00,0.6,0.0,23.0,1001.0,25.3,2.0,1000.0,60.0,2.0,40.0
2016-08-13 02:00:00,0.6,0.0,22.9,1001.0,24.7,2.0,1000.0,58.0,2.0,38.0
2016-08-13 03:00:00,0.7,0.0,22.9,1000.7,24.5,2.0,1000.0,56.0,2.0,34.0
2016-08-13 04:00:00,0.9,0.0,22.8,1000.8,24.6,2.0,1000.0,72.0,2.0,42.0
2016-08-13 05:00:00,1.4,0.0,23.0,1000.9,25.3,2.0,900.0,65.0,2.0,42.0
2016-08-13 06:00:00,0.6,0.0,23.0,1001.4,25.5,2.0,900.0,56.0,2.0,36.0
2016-08-13 07:00:00,1.9,0.0,22.2,1001.7,26.1,2.0,800.0,62.0,2.0,43.0
2016-08-13 08:00:00,1.1,0.0,22.4,1002.0,27.4,5.0,600.0,45.0,2.0,27.0
2016-08-13 09:00:00,1.2,0.0,22.4,1002.1,27.4,13.0,500.0,45.0,2.0,28.0
2016-08-13 10:00:00,0.9,0.0,22.0,1002.6,27.5,22.0,500.0,39.0,2.0,32.0
2016-08-13 11:00:00,1.7,0.0,22.7,1002.1,28.5,22.0,600.0,55.0,2.0,44.0
2016-08-13 12:00:00,1.2,0.0,23.1,1001.9,28.9,25.0,600.0,55.0,2.0,48.0
2016-08-13 13:00:00,1.8,0.0,22.4,1001.4,30.0,35.0,700.0,51.0,2.0,43.0
2016-08-13 14:00:00,1.4,0.0,21.8,1001.0,30.7,48.0,600.0,48.0,2.0,39.0
2016-08-13 15:00:00,2.2,0.0,20.2,1000.6,32.3,66.0,600.0,45.0,2.0,34.0
2016-08-13 16:00:00,1.1,0.0,19.3,1000.4,32.4,85.0,400.0,45.0,3.0,25.0
2016-08-13 17:00:00,2.3,0.0,17.9,1001.1,31.2,64.0,300.0,34.0,4.0,20.0
2016-08-13 18:00:00,2.4,0.0,17.3,1001.0,30.2,39.0,400.0,45.0,3.0,55.0
2016-08-13 19:00:00,2.1,0.0,16.2,1001.2,29.4,38.0,300.0,40.0,2.0,17.0
2016-08-13 20:00:00,1.5,0.0,15.3,1001.7,28.4,30.0,300.0,44.0,2.0,27.0
2016-08-13 21:00:00,0.9,0.0,15.9,1002.2,27.9,13.0,400.0,58.0,2.0,34.0
2016-08-13 22:00:00,1.1,0.0,15.3,1002.2,27.6,2.0,600.0,72.0,2.0,31.0
2016-08-13 23:00:00,2.3,0.0,14.3,1001.7,27.7,2.0,600.0,73.0,2.0,30.0
2016-08-14 00:00:00,2.0,0.0,14.3,1001.3,27.3,2.0,600.0,69.0,2.0,33.0
2016-08-14 01:00:00,1.0,0.0,15.0,1001.4,26.9,2.0,600.0,66.0,2.0,26.0
2016-08-14 02:00:00,1.3,0.0,16.0,1001.4,25.4,7.0,400.0,56.0,4.0,12.0
2016-08-14 03:00:00,0.8,0.0,16.4,1001.4,24.7,29.0,500.0,32.0,2.0,13.0
2016-08-14 04:00:00,1.2,0.0,15.9,1001.5,24.4,26.0,500.0,37.0,2.0,14.0
2016-08-14 05:00:00,1.0,0.0,17.1,1001.8,24.1,12.0,600.0,51.0,2.0,25.0
2016-08-14 06:00:00,1.3,0.0,18.2,1001.9,23.8,2.0,600.0,62.0,2.0,29.0
2016-08-14 07:00:00,1.0,0.0,18.5,1002.1,25.3,4.0,800.0,56.0,4.0,43.0
2016-08-14 08:00:00,1.2,0.0,18.3,1002.5,28.2,13.0,900.0,47.0,6.0,39.0
2016-08-14 09:00:00,1.9,0.0,18.5,1002.9,27.8,21.0,800.0,44.0,6.0,44.0
2016-08-14 10:00:00,1.9,0.0,17.5,1003.1,30.0,29.0,800.0,43.0,6.0,53.0
2016-08-14 11:00:00,2.2,0.0,17.9,1002.6,31.6,54.0,700.0,37.0,4.0,33.0
2016-08-14 12:00:00,1.8,0.0,17.6,1002.3,33.4,101.0,600.0,21.0,5.0,24.0
2016-08-14 13:00:00,1.9,0.0,17.6,1002.0,33.5,134.0,600.0,20.0,3.0,39.0
2016-08-14 14:00:00,1.7,0.0,16.8,1001.7,34.0,173.0,600.0,19.0,3.0,36.0
2016-08-14 15:00:00,1.9,0.0,17.6,1001.4,33.4,164.0,600.0,22.0,3.0,44.0
2016-08-14 16:00:00,2.0,0.0,17.3,1001.5,34.5,161.0,700.0,37.0,3.0,96.0
2016-08-14 17:00:00,1.5,0.0,18.7,1001.0,32.9,180.0,800.0,41.0,2.0,85.0
2016-08-14 18:00:00,1.6,0.0,19.0,1001.1,32.5,165.0,900.0,50.0,2.0,83.0
2016-08-14 19:00:00,0.5,0.0,21.4,1001.3,30.3,136.0,900.0,56.0,2.0,94.0
2016-08-14 20:00:00,1.1,0.0,20.6,1001.6,29.8,97.0,1000.0,70.0,2.0,80.0
2016-08-14 21:00:00,0.2,0.0,22.3,1002.6,28.8,70.0,1100.0,93.0,2.0,125.0
2016-08-14 22:00:00,0.8,0.0,23.0,1002.7,28.8,63.0,1100.0,81.0,2.0,110.0
2016-08-14 23:00:00,1.0,0.0,22.1,1002.8,28.3,26.0,1200.0,127.0,2.0,105.0
2016-08-15 00:00:00,0.9,0.0,21.9,1002.7,29.2,31.0,1200.0,102.0,2.0,104.0
2016-08-15 01:00:00,1.3,0.0,22.5,1002.6,28.0,41.0,1200.0,81.0,2.0,107.0
2016-08-15 02:00:00,1.4,0.0,24.4,1002.2,27.5,88.0,1700.0,38.0,2.0,115.0
2016-08-15 03:00:00,0.9,0.0,23.8,1002.3,27.1,77.0,1800.0,35.0,2.0,109.0
2016-08-15 04:00:00,3.6,0.2,20.5,1002.9,26.9,27.0,800.0,60.0,2.0,49.0
2016-08-15 05:00:00,2.5,2.8,19.7,1004.4,22.9,59.0,500.0,2.0,2.0,29.0
2016-08-15 06:00:00,0.9,5.5,19.9,1004.2,21.8,41.0,600.0,2.0,2.0,15.0
2016-08-15 07:00:00,1.6,0.4,20.4,1004.9,22.9,41.0,900.0,2.0,2.0,21.0
2016-08-15 08:00:00,2.0,0.1,19.1,1005.6,23.2,46.0,700.0,2.0,2.0,16.0
2016-08-15 09:00:00,2.1,0.0,19.0,1005.7,23.5,52.0,700.0,2.0,2.0,15.0
2016-08-15 10:00:00,2.8,0.0,17.5,1006.2,24.0,74.0,900.0,2.0,2.0,14.0
2016-08-15 11:00:00,2.3,0.0,17.6,1006.1,24.9,74.0,900.0,2.0,2.0,14.0
2016-08-15 12:00:00,1.7,0.0,16.9,1005.7,25.8,70.0,500.0,16.0,2.0,113.0
2016-08-15 13:00:00,1.7,0.0,17.5,1004.9,26.1,83.0,500.0,17.0,2.0,113.0
2016-08-15 14:00:00,1.6,0.0,17.4,1004.1,26.9,90.0,400.0,16.0,2.0,55.0
2016-08-15 15:00:00,1.9,0.0,16.6,1003.6,27.3,91.0,400.0,15.0,2.0,36.0
2016-08-15 16:00:00,1.3,0.0,16.6,1003.5,27.3,92.0,400.0,17.0,2.0,28.0
2016-08-15 17:00:00,1.5,0.0,15.3,1002.9,27.6,85.0,500.0,18.0,2.0,27.0
2016-08-15 18:00:00,1.3,0.0,16.5,1002.3,28.2,77.0,500.0,22.0,2.0,32.0
2016-08-15 19:00:00,1.1,0.0,16.8,1002.4,26.6,68.0,500.0,38.0,2.0,44.0
2016-08-15 20:00:00,1.5,0.0,17.3,1003.2,25.1,63.0,500.0,32.0,2.0,43.0
2016-08-15 21:00:00,1.7,0.0,17.1,1003.4,24.4,38.0,500.0,45.0,2.0,43.0
2016-08-15 22:00:00,1.4,0.0,17.0,1003.6,24.0,45.0,500.0,36.0,2.0,27.0
2016-08-15 23:00:00,0.3,0.0,17.3,1003.5,22.4,27.0,500.0,45.0,2.0,26.0
2016-08-16 00:00:00,0.1,0.0,18.4,1003.2,20.8,12.0,600.0,54.0,2.0,31.0
2016-08-16 01:00:00,0.7,0.0,18.0,1002.6,20.8,2.0,600.0,58.0,2.0,33.0
2016-08-16 02:00:00,0.6,0.0,18.3,1002.4,19.8,2.0,700.0,62.0,2.0,30.0
2016-08-16 03:00:00,0.2,0.0,18.2,1002.3,19.7,2.0,700.0,61.0,2.0,33.0
2016-08-16 04:00:00,0.5,0.0,18.6,1002.3,19.8,2.0,700.0,60.0,2.0,38.0
2016-08-16 05:00:00,0.8,0.0,18.9,1002.3,20.1,2.0,600.0,57.0,2.0,37.0
2016-08-16 06:00:00,1.4,0.0,18.7,1002.9,21.5,7.0,600.0,48.0,2.0,40.0
2016-08-16 07:00:00,1.0,0.0,18.7,1003.0,23.6,25.0,600.0,38.0,2.0,33.0
2016-08-16 08:00:00,1.2,0.0,19.3,1002.9,24.9,36.0,600.0,39.0,2.0,35.0
2016-08-16 09:00:00,1.4,0.0,19.6,1002.7,26.5,54.0,600.0,39.0,2.0,32.0
2016-08-16 10:00:00,1.9,0.0,19.1,1002.6,27.8,75.0,600.0,39.0,2.0,32.0
2016-08-16 11:00:00,1.6,0.0,19.4,1002.6,29.1,86.0,700.0,43.0,2.0,52.0
2016-08-16 12:00:00,1.8,0.0,19.3,1002.0,29.3,115.0,600.0,27.0,2.0,44.0
2016-08-16 13:00:00,1.4,0.0,19.7,1001.0,30.7,151.0,600.0,18.0,2.0,28.0
2016-08-16 14:00:00,2.4,0.0,19.4,1000.0,31.8,180.0,600.0,20.0,2.0,31.0
2016-08-16 15:00:00,2.2,0.0,20.3,999.6,32.4,175.0,600.0,19.0,2.0,34.0
2016-08-16 16:00:00,2.2,0.0,20.0,999.4,31.7,136.0,600.0,14.0,2.0,35.0
2016-08-16 17:00:00,2.4,0.0,20.8,999.3,31.2,145.0,600.0,15.0,2.0,50.0
2016-08-16 18:00:00,2.5,0.0,20.5,998.9,30.6,147.0,600.0,20.0,2.0,54.0
2016-08-16 19:00:00,3.0,0.0,19.9,999.1,29.6,123.0,600.0,23.0,2.0,59.0
2016-08-16 20:00:00,2.1,0.0,20.4,999.6,28.9,104.0,600.0,28.0,2.0,60.0
2016-08-16 21:00:00,3.2,0.0,19.1,1000.2,28.4,66.0,600.0,41.0,2.0,66.0
2016-08-16 22:00:00,2.3,0.0,19.0,999.9,27.7,55.0,600.0,39.0,2.0,54.0
2016-08-16 23:00:00,1.5,0.0,19.2,999.7,27.1,62.0,600.0,36.0,2.0,54.0
2016-08-17 00:00:00,1.4,0.0,19.6,999.9,26.7,33.0,700.0,56.0,2.0,68.0
2016-08-17 01:00:00,1.2,0.0,19.8,999.6,25.7,25.0,700.0,55.0,2.0,62.0
2016-08-17 02:00:00,0.8,0.0,20.1,999.7,25.3,28.0,700.0,44.0,2.0,57.0
2016-08-17 03:00:00,1.1,0.0,21.2,999.8,23.9,16.0,700.0,53.0,2.0,52.0
2016-08-17 04:00:00,1.1,0.0,21.0,999.9,23.5,7.0,700.0,51.0,2.0,50.0
2016-08-17 05:00:00,1.3,0.0,21.5,1000.0,24.0,7.0,700.0,52.0,2.0,49.0
2016-08-17 06:00:00,1.0,0.0,21.9,1000.2,24.2,2.0,700.0,61.0,2.0,48.0
2016-08-17 07:00:00,0.7,0.0,21.9,1000.6,24.8,2.0,900.0,63.0,2.0,56.0
2016-08-17 08:00:00,0.7,0.0,21.7,1000.6,25.2,2.0,1000.0,68.0,2.0,63.0
2016-08-17 09:00:00,1.2,0.0,22.2,1000.8,25.7,2.0,1200.0,80.0,2.0,107.0
2016-08-17 10:00:00,1.2,0.0,22.1,1001.0,25.8,2.0,1200.0,81.0,2.0,96.0
2016-08-17 11:00:00,0.4,0.0,22.0,1001.0,26.8,2.0,1200.0,84.0,2.0,99.0
2016-08-17 12:00:00,0.2,0.0,21.6,1000.5,27.3,23.0,1100.0,70.0,2.0,79.0
2016-08-17 13:00:00,1.3,0.0,22.1,1000.1,27.4,25.0,1300.0,69.0,2.0,72.0
2016-08-17 14:00:00,1.4,0.0,22.1,999.7,27.4,52.0,1600.0,76.0,3.0,81.0
2016-08-17 15:00:00,1.3,0.0,22.4,999.1,27.0,69.0,1600.0,61.0,4.0,90.0
2016-08-17 16:00:00,1.0,0.1,22.7,999.0,26.2,70.0,1300.0,38.0,2.0,73.0
2016-08-17 17:00:00,1.5,0.0,22.7,998.9,25.6,34.0,1500.0,88.0,2.0,98.0
2016-08-17 18:00:00,1.3,0.0,22.6,998.8,25.5,23.0,1400.0,100.0,2.0,102.0
2016-08-17 19:00:00,0.9,0.0,22.3,999.3,25.6,13.0,1400.0,114.0,2.0,108.0
2016-08-17 20:00:00,0.8,1.5,23.1,1000.1,24.5,27.0,1300.0,93.0,2.0,106.0
2016-08-17 21:00:00,0.3,0.2,22.9,1000.2,24.1,47.0,1200.0,63.0,2.0,114.0
2016-08-17 22:00:00,0.9,0.0,23.1,999.9,24.5,47.0,1100.0,48.0,2.0,121.0
2016-08-17 23:00:00,0.8,0.1,23.0,999.7,24.8,53.0,1200.0,37.0,2.0,120.0
2016-08-18 00:00:00,1.0,0.0,23.2,999.4,24.4,47.0,1300.0,38.0,2.0,132.0
2016-08-18 01:00:00,0.9,0.1,23.2,998.9,24.2,51.0,1200.0,33.0,2.0,134.0
2016-08-18 02:00:00,1.2,0.0,23.2,998.4,24.1,51.0,1200.0,34.0,3.0,133.0
2016-08-18 03:00:00,0.7,0.0,23.1,998.5,24.1,32.0,1200.0,46.0,2.0,147.0
2016-08-18 04:00:00,0.7,0.0,23.1,998.0,24.0,19.0,1200.0,51.0,2.0,146.0
2016-08-18 05:00:00,0.9,0.0,23.2,997.7,24.1,29.0,1300.0,44.0,2.0,140.0
2016-08-18 06:00:00,0.9,0.0,23.2,997.8,24.2,25.0,1300.0,46.0,2.0,125.0
2016-08-18 07:00:00,1.2,0.5,22.3,997.7,23.5,3.0,1300.0,62.0,2.0,117.0
2016-08-18 08:00:00,2.1,5.5,21.9,997.7,22.9,2.0,1400.0,64.0,2.0,107.0
2016-08-18 09:00:00,2.0,1.0,22.4,997.4,23.1,2.0,1500.0,57.0,2.0,100.0
2016-08-18 10:00:00,1.4,2.6,22.4,997.5,23.1,2.0,1600.0,56.0,2.0,79.0
2016-08-18 11:00:00,1.4,4.7,22.5,997.1,23.2,2.0,2000.0,55.0,2.0,76.0
2016-08-18 12:00:00,1.8,3.2,22.3,996.9,23.0,2.0,2300.0,56.0,2.0,62.0
2016-08-18 13:00:00,2.1,0.4,22.2,996.6,22.9,8.0,2100.0,55.0,2.0,45.0
2016-08-18 14:00:00,1.5,0.5,22.2,996.6,22.9,4.0,3000.0,58.0,2.0,64.0
2016-08-18 15:00:00,1.3,1.4,21.9,996.5,22.6,21.0,2400.0,47.0,2.0,72.0
2016-08-18 16:00:00,1.5,1.9,21.8,996.6,22.6,33.0,2300.0,40.0,2.0,58.0
2016-08-18 17:00:00,1.6,0.4,21.8,996.8,22.8,47.0,2000.0,34.0,2.0,58.0
2016-08-18 18:00:00,1.5,0.6,22.1,996.9,22.9,53.0,1900.0,32.0,2.0,58.0
2016-08-18 19:00:00,1.6,0.7,22.0,997.5,22.8,44.0,2000.0,35.0,2.0,68.0
2016-08-18 20:00:00,1.4,0.0,21.8,998.1,22.8,51.0,1600.0,28.0,2.0,46.0
2016-08-18 21:00:00,1.3,0.0,22.2,998.4,23.4,32.0,1900.0,38.0,2.0,53.0
2016-08-18 22:00:00,0.8,0.0,22.4,998.3,23.6,24.0,2400.0,41.0,2.0,63.0
2016-08-18 23:00:00,0.6,0.0,22.4,998.5,23.2,22.0,2400.0,33.0,2.0,52.0
2016-08-19 00:00:00,0.5,0.0,22.5,998.8,23.2,19.0,2200.0,35.0,2.0,44.0
2016-08-19 01:00:00,1.3,0.0,21.8,998.7,23.5,12.0,1900.0,37.0,2.0,34.0
2016-08-19 02:00:00,1.2,0.0,21.6,998.6,24.5,2.0,1900.0,47.0,2.0,36.0
2016-08-19 03:00:00,1.3,0.0,21.6,998.6,24.3,15.0,1600.0,36.0,2.0,25.0
2016-08-19 04:00:00,2.2,0.0,21.2,998.9,24.7,22.0,1300.0,31.0,2.0,17.0
2016-08-19 05:00:00,1.8,0.0,21.1,999.3,24.4,26.0,1100.0,25.0,2.0,14.0
2016-08-19 06:00:00,1.5,0.0,20.3,1000.5,24.4,23.0,1000.0,28.0,2.0,15.0
2016-08-19 07:00:00,1.7,0.0,20.0,1000.7,25.0,18.0,1000.0,33.0,2.0,15.0
2016-08-19 08:00:00,2.0,0.0,20.4,1001.2,26.8,29.0,1000.0,33.0,2.0,14.0
2016-08-19 09:00:00,2.0,0.0,20.5,1001.9,28.2,42.0,1000.0,30.0,2.0,15.0
2016-08-19 10:00:00,3.2,0.0,19.1,1002.2,29.1,66.0,800.0,22.0,2.0,18.0
2016-08-19 11:00:00,2.3,0.0,19.4,1002.1,30.0,98.0,700.0,12.0,2.0,18.0
2016-08-19 12:00:00,3.4,0.0,20.1,1001.8,30.5,117.0,600.0,10.0,2.0,17.0
2016-08-19 13:00:00,3.3,0.0,18.7,1001.7,31.8,118.0,600.0,9.0,2.0,13.0
2016-08-19 14:00:00,2.4,0.0,18.6,1001.6,32.0,125.0,500.0,8.0,2.0,11.0
2016-08-19 15:00:00,2.6,0.0,19.4,1001.4,32.1,127.0,500.0,8.0,2.0,11.0
2016-08-19 16:00:00,2.5,0.0,20.1,1001.6,32.5,141.0,600.0,8.0,2.0,16.0
2016-08-19 17:00:00,1.8,0.0,20.0,1001.5,32.4,143.0,600.0,10.0,2.0,16.0
2016-08-19 18:00:00,1.5,0.0,19.7,1001.7,31.7,139.0,700.0,17.0,2.0,24.0
2016-08-19 19:00:00,2.3,0.0,23.1,1002.6,29.6,138.0,1000.0,27.0,2.0,88.0
2016-08-19 20:00:00,2.0,0.0,22.9,1003.3,28.2,113.0,1100.0,29.0,2.0,67.0
2016-08-19 21:00:00,2.4,0.0,22.4,1004.1,27.5,90.0,1200.0,38.0,2.0,63.0
2016-08-19 22:00:00,1.8,0.0,22.2,1004.6,27.0,86.0,1100.0,36.0,2.0,48.0
2016-08-19 23:00:00,1.5,0.0,21.9,1004.9,26.7,80.0,1200.0,35.0,2.0,46.0
2016-08-20 00:00:00,1.5,0.0,21.3,1005.4,26.3,60.0,1400.0,47.0,2.0,62.0
2016-08-20 01:00:00,1.4,0.0,21.0,1005.1,25.8,60.0,1400.0,34.0,2.0,50.0
2016-08-20 02:00:00,0.3,0.0,21.2,1005.3,24.1,41.0,1500.0,42.0,2.0,51.0
2016-08-20 03:00:00,0.9,0.0,21.0,1005.1,24.1,28.0,1500.0,46.0,2.0,53.0
2016-08-20 04:00:00,0.5,0.0,21.4,1005.1,23.0,19.0,1500.0,49.0,2.0,55.0
2016-08-20 05:00:00,0.8,0.0,21.4,1005.0,23.3,7.0,1500.0,62.0,2.0,62.0
2016-08-20 06:00:00,0.1,0.0,21.9,1005.2,23.3,2.0,1500.0,66.0,2.0,63.0
2016-08-20 07:00:00,1.5,0.0,21.8,1005.4,23.9,2.0,1600.0,58.0,2.0,74.0
2016-08-20 08:00:00,0.9,0.0,21.9,1005.8,26.5,17.0,1500.0,55.0,2.0,75.0
2016-08-20 09:00:00,1.2,0.0,22.8,1006.2,27.6,19.0,1400.0,69.0,2.0,73.0
